,ax
11484,5372.955237855608
11485,5366.915798332758
11486,5349.880982268484
11487,5354.178639063793
11488,5364.901954959975
11489,5364.850031506466
11490,5361.808470158227
11491,5357.332960753148
11492,5360.127515317547
11493,5358.908961341072
11494,5359.862732667142
11495,5359.666266054449
11496,5366.165091659428
11497,5359.828425857909
11498,5364.191672374043
11499,5360.912376470435
11500,5363.4096842110985
11501,5357.100798948851
11502,5364.255052171126
11503,5354.206577275431
11504,5362.111155081208
11505,5365.012028584559
11506,5354.805408527097
11507,5356.656770048963
11508,5353.68064281795
11509,5363.136079245198
11510,5357.588399738668
11511,5356.394013176544
11512,5359.767122025298
11513,5359.835280646118
11514,5357.526418588109
11515,5361.948281482477
11516,5353.393486815559
11517,5358.9531301448205
11518,5357.148654468034
11519,5361.600620664499
11520,5352.425648339261
11521,5357.197445198862
11522,5355.325525124242
11523,5371.086965566789
11524,5390.521011438135
11525,5417.810517349255
11526,5423.975387095473
11527,5442.472784851526
11528,5436.224545990993
11529,5438.426786541295
11530,5445.961837229488
11531,5446.721345630047
11532,5445.126476270401
11533,5468.433116913626
11534,5453.016991377046
11535,5423.2286426040255
11536,5441.76815454082
11537,5438.533398700151
11538,5379.6803867222825
11539,5309.7330993400965
11540,5310.461402338929
11541,5316.537324671739
11542,5329.324109981762
11543,5296.999521261637
11544,5313.085966430807
11545,5294.549267516588
11546,5310.844852468192
11547,5358.854341914288
11548,5418.470547911072
11549,5467.579827527282
11550,5496.545143889699
11551,5511.102623403794
11552,5572.409292837862
11553,5473.774305152449
11554,5448.292166728975
11555,5428.800847479291
11556,5402.16125508309
11557,5353.192639955544
11558,5321.108411358667
11559,5287.4399365824975
11560,5298.798905543501
11561,5310.529491385798
11562,5338.506259227626
11563,5343.714061124174
11564,5315.717183437112
11565,5335.44314314858
11566,5327.445396576447
11567,5359.272764985298
11568,5371.886642206205
11569,5352.022638066721
11570,5329.382236152367
11571,5348.816841764793
11572,5333.787285929977
11573,5324.838299424835
11574,5327.590236202349
11575,5330.111730787419
11576,5346.972975063585
11577,5347.334346832873
11578,5350.924229757102
11579,5346.145127980838
11580,5350.956201947379
11581,5362.915282862901
11582,5347.5151555226585
11583,5320.522906483294
11584,5335.895088924063
11585,5338.4230214270065
11586,5342.8574022281355
11587,5339.7880112711355
11588,5338.990075199979
11589,5336.660836706712
11590,5338.492810629661
11591,5350.20038766251
11592,5339.46096398735
11593,5324.136434605796
11594,5337.884461295243
11595,5336.337393640198
11596,5331.380149525039
11597,5329.456613189924
11598,5327.616261919471
11599,5331.937365115636
11600,5326.106738630099
11601,5325.377642933527
11602,5321.874248613153
11603,5319.423305869086
11604,5323.800192510368
11605,5325.262091490529
11606,5326.866996202408
11607,5328.534097245327
11608,5323.622799522063
11609,5331.4877735359705
11610,5333.721152540961
11611,5330.960844247815
11612,5338.118057212597
11613,5338.819202902952
11614,5337.300000969666
11615,5333.380566048478
11616,5331.814610646668
11617,5331.306982731405
11618,5334.846391265908
11619,5329.6146144327395
11620,5340.554041712988
11621,5341.340866201666
11622,5335.267508972081
11623,5332.83676283657
11624,5333.286479483391
11625,5336.151648779438
11626,5337.606511485498
11627,5334.565036240099
11628,5337.102720092825
11629,5335.021967015053
11630,5338.161931955095
11631,5332.106226491358
11632,5323.46364060003
11633,5332.658551553286
11634,5332.809762628869
11635,5332.827977150049
11636,5338.557084248169
11637,5331.750614918386
11638,5331.559421867517
11639,5330.380028230691
11640,5328.049885876336
11641,5331.293996648469
11642,5324.352508473693
11643,5333.451171971437
11644,5331.693141466907
11645,5331.96654950605
11646,5340.262872410696
11647,5331.456700523463
11648,5338.820650003748
11649,5329.915386982836
11650,5331.487511879785
11651,5333.155216537441
11652,5332.117709741777
11653,5333.883104195286
11654,5341.897784555088
11655,5337.290401237401
11656,5337.318852702556
11657,5334.750902784196
11658,5335.4670530737585
11659,5332.646572596208
11660,5336.681325494965
11661,5337.45128641568
11662,5335.789451390706
11663,5335.661567322415
11664,5330.663155952716
11665,5335.734734952621
11666,5330.367708580692
11667,5336.497207094834
11668,5339.331607530187
11669,5333.82499536377
11670,5338.3846705820215
11671,5339.274064644524
11672,5327.641717027624
11673,5336.921705876035
11674,5334.958214035768
11675,5338.369577950976
11676,5340.971482670886
11677,5334.0272039328565
11678,5331.464665224079
11679,5331.144740669018
11680,5336.060526492483
11681,5327.275563829767
11682,5331.318157027815
11683,5325.515686213192
11684,5335.500260413163
11685,5326.577117578281
11686,5341.686994284541
11687,5336.441412257359
11688,5350.243597101715
11689,5332.621087451652
11690,5321.71222305845
11691,5325.958016125197
11692,5326.067241643452
11693,5321.707946798946
11694,5322.714036560588
11695,5309.846968735572
11696,5306.657709289506
11697,5314.96666194667
11698,5313.068345431261
11699,5310.732761790048
11700,5310.370574779253
11701,5314.244461223632
11702,5315.472974723718
11703,5315.33102986756
11704,5316.2055796741215
11705,5322.078017385157
11706,5320.861915089494
11707,5313.9728326645145
11708,5316.5067042491955
11709,5318.107489648336
11710,5315.64766215622
11711,5321.726402088003
11712,5321.699688980177
11713,5323.886832391086
11714,5319.746941976599
11715,5317.137417172986
11716,5314.415818314422
11717,5311.352879021129
11718,5318.096870252352
11719,5319.062605503372
11720,5320.920869484584
11721,5318.630126888794
11722,5322.821679750034
11723,5315.0331531381535
11724,5314.214876439835
11725,5313.318419754916
11726,5312.576931630603
11727,5316.0965496116305
11728,5313.852959494098
11729,5312.702838645179
11730,5311.112389173105
11731,5309.481807650071
11732,5306.704441576159
11733,5315.222234726129
11734,5306.158558580209
11735,5310.114376173766
11736,5312.810227402287
11737,5314.051096918379
11738,5304.048880277321
11739,5307.066556045623
11740,5302.543556365906
11741,5308.340865164945
11742,5302.303233618386
11743,5302.7158123222935
11744,5305.395208049362
11745,5302.290175652872
11746,5287.99185005883
11747,5303.820280119816
11748,5282.127913915272
11749,5335.518841131692
11750,5328.948410971548
11751,5306.8606084813055
11752,5312.839384604882
11753,5303.706498284289
11754,5290.586481933483
11755,5297.161721259314
11756,5305.658681298784
11757,5298.020928128251
11758,5289.0928768817075
11759,5298.081592120167
11760,5282.041758644919
11761,5289.3033677059775
11762,5279.354172450689
11763,5287.339515817159
11764,5285.407896933311
11765,5287.792419620932
11766,5279.727360370682
11767,5304.802229348507
11768,5296.495448211041
11769,5305.0935670916815
11770,5287.086501714879
11771,5287.623785559014
11772,5294.51774567599
11773,5293.741361903807
11774,5294.742165188642
11775,5276.268278421406
11776,5278.840859651291
11777,5286.856835614478
11778,5287.314877496352
11779,5287.74322465091
11780,5286.207274970009
11781,5285.289176896412
11782,5284.478241451937
11783,5286.666883949212
11784,5283.649459916943
11785,5280.898144265359
11786,5277.887352663487
11787,5281.320563919512
11788,5286.409615900971
11789,5282.241634200799
11790,5285.216322254661
11791,5291.88648875394
11792,5285.202516668138
11793,5285.2946074166775
11794,5282.242282832196
11795,5279.1187262936055
11796,5282.037556976023
11797,5282.918704371045
11798,5282.446619394949
11799,5288.694240964472
11800,5283.266386994058
11801,5283.149361332113
11802,5280.808274342054
11803,5282.061953411982
11804,5280.781303529135
11805,5289.163075729136
11806,5287.784977863546
11807,5285.79613532084
11808,5286.389291108661
11809,5285.932543783524
11810,5286.94676516062
11811,5285.646947769494
11812,5278.043371039305
11813,5284.80509687487
11814,5288.614178139724
11815,5285.151684925716
11816,5285.155338474107
11817,5277.013967524463
11818,5285.066453703764
11819,5282.048390142329
11820,5283.590103300162
11821,5284.3538450130345
11822,5288.395199885242
11823,5291.004244473704
11824,5289.016612534691
11825,5292.13737713755
11826,5289.258119782948
11827,5288.316807726346
11828,5286.60939703332
11829,5288.564219429797
11830,5287.996048127302
11831,5298.692004689245
11832,5297.745646217476
11833,5298.460979048457
11834,5290.601553190105
11835,5289.31005467468
11836,5291.903519864959
11837,5291.238697108801
11838,5294.531248632486
11839,5293.231091960513
11840,5295.701744919397
11841,5299.781806210106
11842,5300.833141200088
11843,5300.8680458279
11844,5299.776415957851
11845,5292.590429523787
11846,5293.020999398133
11847,5296.649470773189
11848,5288.025397825035
11849,5288.000791472211
11850,5295.321893032038
11851,5288.739023689668
11852,5300.265107230201
11853,5307.858078171584
11854,5329.1223361571165
11855,5347.305422355104
11856,5337.324365588865
11857,5326.206594984412
11858,5348.998912677538
11859,5371.091367482459
11860,5326.383147295741
11861,5365.950749579513
11862,5355.116750808727
11863,5367.4044027305035
11864,5354.436842861843
11865,5267.505126604792
11866,5284.172743805458
11867,5282.227261728904
11868,5292.506026059206
11869,5294.466825828686
11870,5291.848698130717
11871,5294.856600248869
11872,5298.962439512292
11873,5297.974282200594
11874,5290.687381181229
11875,5295.6596184857
11876,5296.493527538169
11877,5300.056072572572
11878,5300.179034541671
11879,5294.411726709291
11880,5290.325186932511
11881,5286.212624256979
11882,5295.907850054571
11883,5293.765400532908
11884,5291.143034346767
11885,5300.349528326608
11886,5294.692973009668
11887,5291.456896219262
11888,5287.0087860898275
11889,5288.246043571423
11890,5292.375416694983
11891,5290.216408846679
11892,5291.0685312814
11893,5283.497384178155
11894,5287.351496194985
11895,5286.294485893885
11896,5288.002949297677
11897,5285.684671704863
11898,5288.11869573121
11899,5286.680066261802
11900,5283.944327811382
11901,5285.9124481033
11902,5291.149317109002
11903,5294.754757338102
11904,5291.86934332082
11905,5286.828621058511
11906,5289.31275209693
11907,5289.709710720023
11908,5292.666908745556
11909,5289.111660595222
11910,5292.143675053541
11911,5292.097014368838
11912,5289.797845550637
11913,5287.890888848466
11914,5291.317495399544
11915,5287.386329858854
11916,5291.731256851936
11917,5292.08027070143
11918,5288.494548228395
11919,5293.123487345729
11920,5298.592785163659
11921,5293.133401997303
11922,5290.073841799265
11923,5284.3496661774525
11924,5286.853815333017
11925,5287.917922432941
11926,5290.448223128278
11927,5288.790520515227
11928,5282.834448499921
11929,5287.599789512321
11930,5287.875371923723
11931,5291.828139456655
11932,5294.979355704788
11933,5288.738476187416
11934,5287.230953245793
11935,5292.500256788054
11936,5287.192921832387
11937,5290.682141807147
11938,5297.485050249343
11939,5297.709457856581
11940,5295.863821563349
11941,5289.458872859401
11942,5293.739867368236
11943,5288.4009086031565
11944,5296.875987170013
11945,5297.85268879459
11946,5287.218292890889
11947,5291.382178169317
11948,5296.304492184474
11949,5294.582370823251
11950,5296.046281777051
11951,5303.8687937578
11952,5308.406525104542
11953,5300.531109937342
11954,5298.544474615458
11955,5300.333223268312
11956,5285.253507767599
11957,5293.604422247629
11958,5298.813284578805
11959,5291.547352878959
11960,5294.848818887737
11961,5297.190666033252
11962,5289.213593823046
11963,5292.509695435993
11964,5299.543859659598
11965,5304.367858905813
11966,5305.191915011522
11967,5294.8261925916495
11968,5291.679476198131
11969,5290.60222645521
11970,5290.27683698397
11971,5295.077729074496
11972,5293.5706323095965
11973,5297.538713154124
11974,5299.809238147236
11975,5299.617689107426
11976,5295.801517990332
11977,5295.107266744111
11978,5298.82455120254
11979,5299.409796085718
11980,5299.526093203465
11981,5294.678655193999
11982,5294.615963678158
11983,5296.090417445144
11984,5296.1593321753135
11985,5291.898869235282
11986,5298.006634345703
11987,5309.420397667603
11988,5302.8178125453605
11989,5296.449534281592
11990,5293.308656284083
11991,5294.377567391342
11992,5296.494979707121
11993,5294.907908171958
11994,5300.6344075692
11995,5307.835775977792
11996,5303.892271326553
11997,5295.684015590744
11998,5293.8573569400505
11999,5293.736370227872
12000,5298.917335512551
12001,5297.229302336942
12002,5297.068574965115
12003,5298.921021645739
12004,5295.6603657392925
12005,5300.816322443065
12006,5297.84464037019
12007,5292.455892514536
12008,5300.8811360990885
12009,5298.502811395559
12010,5300.023374913398
12011,5300.342385742539
12012,5301.198560436588
12013,5302.233596252437
12014,5299.697244311676
12015,5294.710775912022
12016,5295.870881640269
12017,5294.354797734685
12018,5295.413566364228
12019,5294.891842623083
12020,5301.646379245213
12021,5303.296050296118
12022,5300.508017254972
12023,5298.907148544613
12024,5300.758346114762
12025,5297.941264649941
12026,5300.0026703954045
12027,5302.421709408291
12028,5301.615158995848
12029,5299.980923178107
12030,5300.885601136233
12031,5300.0983207138
12032,5296.755674057373
12033,5299.949971235771
12034,5305.1573029944575
12035,5303.413595460552
12036,5298.334005022731
12037,5300.500331669328
12038,5304.994541884844
12039,5301.780034917369
12040,5299.513723989578
12041,5301.19719702663
12042,5302.6740182244885
12043,5312.518969773615
12044,5312.164796132779
12045,5309.75626479119
12046,5308.47987771868
12047,5306.254913063605
12048,5308.241627609319
12049,5310.917368233459
12050,5304.2393443663495
12051,5299.382458360605
12052,5307.962016036997
12053,5304.403986479665
12054,5306.103157345841
12055,5306.365360211398
12056,5304.283835342988
12057,5297.405929867268
12058,5311.42841597927
12059,5307.6432619845655
12060,5312.513214231602
12061,5305.335817307914
12062,5308.2056717267105
12063,5313.233293703787
12064,5311.132093157225
12065,5308.043527553709
12066,5310.197874081371
12067,5313.724504978282
12068,5310.5430744938785
12069,5311.328512756489
12070,5305.065489619392
12071,5313.471756672104
12072,5309.590815306099
12073,5305.583106155719
12074,5305.70319095476
12075,5313.68538727773
12076,5307.674643681825
12077,5304.340270519865
12078,5307.433228267365
12079,5308.163280281284
12080,5308.294244738018
12081,5313.14121435312
12082,5308.861829518392
12083,5315.068765140568
12084,5320.263254246613
12085,5327.813380489429
12086,5347.022724381096
12087,5343.361085983107
12088,5341.18445038113
12089,5327.918047793955
12090,5336.723755733255
12091,5341.147416828869
12092,5334.818013990191
12093,5347.371689164689
12094,5363.35198409394
12095,5372.29069931739
12096,5363.427043392926
12097,5396.905830884156
12098,5436.0326510693085
12099,5360.363572765026
12100,5307.092147059599
12101,5420.0015180478
12102,5386.955790200182
12103,5344.866428639474
12104,5346.374057472538
12105,5414.0369371781235
12106,5441.169867874299
12107,5492.993084751025
12108,5448.145516063786
12109,5417.943532409251
12110,5324.531135256172
12111,5259.172726593041
12112,5275.941769979289
12113,5334.9430654110665
12114,5345.089346794899
12115,5295.427580470706
12116,5271.800431308183
12117,5293.483568454207
12118,5281.153823633212
12119,5277.764599521298
12120,5253.092220203323
12121,5268.077143578688
12122,5275.412008394316
12123,5296.2468248964515
12124,5285.110938411582
12125,5323.47489448652
12126,5322.339232220243
12127,5315.944743412854
12128,5328.919776443434
12129,5338.35392749294
12130,5388.8353744787755
12131,5375.9690062027075
12132,5368.014797007646
12133,5372.538617121064
12134,5398.933220748757
12135,5415.53720224494
12136,5370.894024952433
12137,5367.272380762269
12138,5369.728609603902
12139,5363.9322466846015
12140,5358.86408543446
12141,5369.5303965278845
12142,5274.942918853046
12143,5358.693598651489
12144,5367.684490095167
12145,5319.507835553772
12146,5313.924645097324
12147,5318.895162600792
12148,5339.894069528715
12149,5359.58084164698
12150,5354.264118822112
12151,5349.740794647499
12152,5346.9862352646605
12153,5318.3594145007755
12154,5319.614114323699
12155,5327.587453041729
12156,5312.113458759032
12157,5328.085612194429
12158,5367.282143125624
12159,5352.822460771791
12160,5360.2204906979105
12161,5361.16499506697
12162,5319.5586013534385
12163,5286.662055822609
12164,5289.78215793071
12165,5205.76116183441
12166,5235.693370858626
12167,5185.401561923573
12168,5264.219500036139
12169,5260.973401545472
12170,5291.276174148574
12171,5277.316808612838
12172,5248.242189424048
12173,5268.421231769233
12174,5288.312295051961
12175,5308.867945212831
12176,5322.0906182988865
12177,5257.633744992808
12178,5284.332979684804
12179,5320.781438421422
12180,5322.317377968378
12181,5360.1166620906715
12182,5309.490955008233
12183,5322.825538774425
12184,5359.557810522568
12185,5319.254401255311
12186,5353.263438879009
12187,5397.247556770745
12188,5366.126163999287
12189,5357.117891227478
12190,5395.21068219395
12191,5374.206593876544
12192,5349.13229481721
12193,5379.951932527073
12194,5495.232853615863
12195,5442.889516016378
12196,5449.758531262634
12197,5458.5661192333955
12198,5514.132775017332
12199,5503.690676863331
12200,5471.044853973959
12201,5483.239609708972
12202,5437.550416965774
12203,5419.878869352344
12204,5391.213783021269
12205,5374.1108283585845
12206,5408.462656620913
12207,5237.737548660663
12208,5418.515750577734
12209,5345.256975116914
12210,5398.437902424041
12211,5395.032913826707
12212,5424.626901369691
12213,5417.203477840698
12214,5426.9688995450515
12215,5438.001490393582
12216,5406.340385413924
12217,5389.242415683392
12218,5378.677048488634
12219,5401.637736166052
12220,5395.791449188509
12221,5415.056998305693
12222,5411.115781189522
12223,5396.206127938701
12224,5405.169469709861
12225,5385.620862771556
12226,5389.312220960068
12227,5377.172364505507
12228,5383.029976171631
12229,5368.066949377711
12230,5382.988348005072
12231,5382.857712510295
12232,5387.617241746984
12233,5386.008847965031
12234,5385.1921060263685
12235,5380.425510999982
12236,5384.903346244076
12237,5385.8237723228
12238,5383.592376177592
12239,5382.638212800744
12240,5379.598758505703
12241,5382.366967283124
12242,5382.282976794637
12243,5382.681064603168
12244,5381.405519366033
12245,5382.827756123381
12246,5376.3857276931085
12247,5383.845102865905
12248,5380.677377633056
12249,5384.163115652454
12250,5378.082493729138
12251,5385.576740968048
12252,5382.669046699974
12253,5384.108805742189
12254,5380.997430369547
12255,5388.277510397835
12256,5380.917706194005
12257,5385.227541069665
12258,5394.3480099525905
12259,5419.085511297386
12260,5441.095235545678
12261,5447.186633350267
12262,5471.09804634885
12263,5418.037975657291
12264,5410.159745400742
12265,5377.5576894525775
12266,5337.274847997091
12267,5357.245568569634
12268,5390.3754603240795
12269,5404.206128227009
12270,5395.53894546553
12271,5411.015363060915
12272,5387.712569816507
12273,5369.244411720246
12274,5358.60550911805
12275,5298.536106556996
12276,5244.866578290182
12277,5188.6710902509785
12278,5268.063187331782
12279,5230.449541891383
12280,5193.5503995789295
12281,5174.714412272724
12282,5230.5884796020655
12283,5239.737219879958
12284,5365.137461609868
12285,5503.282328895779
12286,5492.691742230454
12287,5494.387807246287
12288,5476.4250503557605
12289,5494.06281537121
12290,5443.256723189816
12291,5421.257597818106
12292,5384.894036184946
12293,5294.032931348599
12294,5301.187366943221
12295,5253.04629533235
12296,5301.766567236012
12297,5359.944427963071
12298,5414.11352504182
12299,5480.641540678201
12300,5471.686580613028
12301,5464.059197914776
12302,5429.208179717667
12303,5415.804899004588
12304,5396.303574753487
12305,5398.1272083036365
12306,5400.326060916409
12307,5407.636279201058
12308,5415.944567590559
12309,5430.408011277059
12310,5427.6842440124765
12311,5425.377607407326
12312,5434.752384609568
12313,5419.739896656657
12314,5413.35351251021
12315,5406.873383227799
12316,5410.148977607547
12317,5401.3693906978715
12318,5405.292809254092
12319,5415.239525007116
12320,5409.412630637611
12321,5383.669049822233
12322,5524.328234582722
12323,5536.051784376676
12324,5490.582932175467
12325,5437.215173608822
12326,5414.98026082609
12327,5471.462182431937
12328,5488.728449391016
12329,5535.345366558732
12330,5496.66539483712
12331,5512.645745070071
12332,5529.2076107112825
12333,5494.271143278566
12334,5470.5973876575845
12335,5493.566072360258
12336,5502.146723236304
12337,5430.813901448423
12338,5427.869428155616
12339,5423.833519690583
12340,5370.886064150796
12341,5389.462332279065
12342,5358.8978000382795
12343,5384.639930278139
12344,5405.115558714259
12345,5379.592550225396
12346,5380.995394412075
12347,5396.475867859306
12348,5396.789729406756
12349,5395.12774543207
12350,5390.654678171744
12351,5411.762392265733
12352,5402.56537044925
12353,5401.768017601502
12354,5391.607428020758
12355,5399.822497101712
12356,5402.1292652258735
12357,5400.876020995671
12358,5396.062438331742
12359,5399.777810547198
12360,5397.886665219853
12361,5409.467572248752
12362,5413.157566465723
12363,5410.786946533976
12364,5411.159251565715
12365,5402.064161871056
12366,5405.123024365479
12367,5409.133731107442
12368,5424.740042225355
12369,5413.539880858071
12370,5412.151738654073
12371,5431.671649708245
12372,5397.202816469325
12373,5404.970277626917
12374,5405.831383604036
12375,5443.46462095086
12376,5473.5279569908325
12377,5426.507166065505
12378,5388.362734856842
12379,5303.007285506863
12380,5372.9598484634935
12381,5333.848943811278
12382,5288.450397291511
12383,5311.173850168155
12384,5329.315961786707
12385,5323.114737738183
12386,5378.043166397004
12387,5382.383933871521
12388,5382.579745687986
12389,5379.5060434631505
12390,5364.32208750087
12391,5348.218806133977
12392,5347.644382002231
12393,5340.3381489669155
12394,5342.29921792149
12395,5343.609498910193
12396,5342.882861527426
12397,5329.130833870194
12398,5322.318161970089
12399,5320.887177927046
12400,5329.209619690548
12401,5336.070111054649
12402,5344.25311972892
12403,5340.569720721411
12404,5341.5579328992535
12405,5325.246506595619
12406,5345.900740366087
12407,5335.31912439185
12408,5333.737194326977
12409,5340.954727331481
12410,5344.329744328572
12411,5361.394708004032
12412,5388.079702824076
12413,5401.009564101851
12414,5432.346994023727
12415,5416.758313801482
12416,5394.810290884507
12417,5374.101743144841
12418,5371.12070371303
12419,5362.6547716049945
12420,5351.51183000815
12421,5326.817345443795
12422,5321.672550122606
12423,5296.041724606312
12424,5306.424186958621
12425,5308.689489015726
12426,5314.40635671216
12427,5316.790208106199
12428,5329.850379940346
12429,5340.0623526154
12430,5292.404402148617
12431,5302.049558753164
12432,5276.067033734075
12433,5308.441883603665
12434,5313.7823856191635
12435,5315.877280990867
12436,5317.343464706705
12437,5343.642185589608
12438,5361.232649568463
12439,5357.205978867885
12440,5370.83074457401
12441,5367.092172812466
12442,5348.047877720007
12443,5368.837960189329
12444,5377.833221086889
12445,5359.279303543813
12446,5394.579427363631
12447,5422.992443594291
12448,5408.084282459227
12449,5439.71253511194
12450,5384.559621871006
12451,5352.092432762756
12452,5371.895011427781
12453,5366.997864278055
12454,5369.281648691057
12455,5378.462971833655
12456,5361.900555162625
12457,5379.630597424855
12458,5377.792547618907
12459,5378.231222294073
12460,5390.563736638693
12461,5406.387756864678
12462,5410.106940406202
12463,5414.201159979673
12464,5410.778166808671
12465,5410.051440797837
12466,5408.418139006682
12467,5408.513747902562
12468,5406.3167699373
12469,5404.118009902787
12470,5405.306359831699
12471,5403.565798178563
12472,5402.400526645597
12473,5399.980249401704
12474,5409.818570689897
12475,5406.308921518458
12476,5410.453229061215
12477,5404.128701047372
12478,5410.794857930153
12479,5412.359347784236
12480,5409.716502755024
12481,5410.7797343499
12482,5411.191646918014
12483,5412.071550673652
12484,5410.039014645681
12485,5404.145506359042
12486,5406.149123562493
12487,5410.190829272477
12488,5412.2498047151485
12489,5407.780856981708
12490,5409.929784131807
12491,5401.205490917469
12492,5404.547167245836
12493,5403.620184679806
12494,5406.760587018593
12495,5406.6508141367685
12496,5405.7334477497725
12497,5411.515079138509
12498,5416.008718906522
12499,5409.932168072989
12500,5410.4562251217985
12501,5413.010261108031
12502,5410.893498042033
12503,5413.749054316614
12504,5405.365280998207
12505,5409.394002076133
12506,5406.08718593191
12507,5411.982988975047
12508,5411.4053812045995
12509,5416.095034020316
12510,5412.160014809975
12511,5418.795601618818
12512,5409.010039730808
12513,5409.369827281696
12514,5409.897931818454
12515,5409.426974080842
12516,5409.734305642413
12517,5410.214950098349
12518,5411.5156021008925
12519,5409.594689373232
12520,5407.039050007435
12521,5412.440177140075
12522,5416.084352926183
12523,5417.711150146581
12524,5410.38785360995
12525,5421.199530895475
12526,5409.195263926481
12527,5408.041231289268
12528,5408.660179280003
12529,5410.2838314091205
12530,5410.527730233515
12531,5409.480464122646
12532,5408.978364002391
12533,5410.26269642814
12534,5413.040810178404
12535,5416.824760196846
12536,5413.958112331481
12537,5406.50208981096
12538,5399.827714098754
12539,5377.471307772221
12540,5354.841551920844
12541,5333.450020271116
12542,5324.488482408577
12543,5327.842427839831
12544,5335.3708053122455
12545,5334.913572298136
12546,5336.340625270219
12547,5342.502201781487
12548,5345.209870668278
12549,5347.8272152313775
12550,5342.440877449969
12551,5341.907931868505
12552,5346.248814769097
12553,5342.190808204981
12554,5342.595026299255
12555,5349.005609637998
12556,5351.8368657867995
12557,5347.801328303008
12558,5347.444257472397
12559,5354.28803305143
12560,5356.189861856861
12561,5320.329957577753
12562,5324.85601959591
12563,5343.06207288168
12564,5347.171219369135
12565,5342.479387691194
12566,5339.357671899869
12567,5336.300584872905
12568,5343.976544133316
12569,5342.370877082749
12570,5344.992208594895
12571,5343.114957733932
12572,5345.2508267309295
12573,5344.239551920596
12574,5339.880227416797
12575,5345.752044695439
12576,5345.074375499808
12577,5335.637508785929
12578,5341.885051777403
12579,5337.785994835016
12580,5341.888246633523
12581,5338.801096968527
12582,5337.6546119485365
12583,5341.2703031970095
12584,5342.440426478859
12585,5344.013908540842
12586,5345.619852484822
12587,5338.827760811033
12588,5334.934585868342
12589,5335.766998976173
12590,5346.338548097802
12591,5354.4450882387055
12592,5353.132519645996
12593,5348.062821438197
12594,5341.076371141288
12595,5350.088416965589
12596,5343.7357089267725
12597,5351.960977880861
12598,5343.56449673895
12599,5344.416893746897
12600,5339.46403391355
12601,5335.445312046087
12602,5345.740896947593
12603,5337.22117184701
12604,5337.498558385346
12605,5337.26424805966
12606,5333.867270451153
12607,5336.625387402405
12608,5336.151991890764
12609,5333.43827949907
12610,5347.626085533056
12611,5350.166190593564
12612,5356.437743523693
12613,5335.261774187682
12614,5328.5625624399845
12615,5349.09922161951
12616,5337.290130357561
12617,5340.598546263265
12618,5332.058637120156
12619,5322.1541840310365
12620,5337.259631467245
12621,5329.193369827158
12622,5345.467617503716
12623,5336.214282938865
12624,5335.247144147954
12625,5336.920268786676
12626,5337.263289063971
12627,5338.406315131709
12628,5326.135810178779
12629,5334.140449809209
12630,5338.0307648480875
12631,5331.355173859152
12632,5333.258703997897
12633,5336.413816864444
12634,5334.795104695196
12635,5333.7357120594015
12636,5336.1293153417555
12637,5331.106312227521
12638,5330.786458016935
12639,5330.121033927723
12640,5329.65187762049
12641,5333.592549771313
12642,5326.3270752485605
12643,5338.856142062841
12644,5329.843830024385
12645,5328.609326902743
12646,5329.531720785973
12647,5333.8765372435
12648,5328.56423573926
12649,5326.116474527938
12650,5328.789356193044
12651,5331.583133776586
12652,5337.198922226802
12653,5341.03208648108
12654,5340.0429517283665
12655,5342.278715199226
12656,5331.0083321564625
12657,5337.643858850626
12658,5334.633168487788
12659,5335.454864655132
12660,5337.239729648917
12661,5335.257948109386
12662,5345.344326954343
12663,5318.945440098679
12664,5332.576201671217
12665,5341.5981284409745
12666,5312.174340985447
12667,5328.540589458792
12668,5337.42659681291
12669,5337.92263252985
12670,5330.786796438683
12671,5316.465995506954
12672,5341.659024439394
12673,5333.841373839762
12674,5333.342523398082
12675,5336.527775894405
12676,5318.126842326161
12677,5313.827331718795
12678,5299.477828916314
12679,5340.110626306596
12680,5361.287144765109
12681,5358.0633520366
12682,5361.638147912507
12683,5333.518953310291
12684,5293.945478152659
12685,5306.790987489967
12686,5360.024177905001
12687,5391.187096846393
12688,5352.574806035817
12689,5358.801886910262
12690,5370.527281103087
12691,5331.194870544797
12692,5307.212684619948
12693,5328.013397421536
12694,5337.596728196252
12695,5345.361268709863
12696,5340.747526752695
12697,5332.760931697909
12698,5347.0381543583
12699,5324.237129001732
12700,5314.632482875197
12701,5324.435816840115
12702,5338.477947326859
12703,5349.6581516526785
12704,5354.061003972074
12705,5330.183625130508
12706,5304.504501833562
12707,5313.436891168219
12708,5294.637839017065
12709,5354.865007264398
12710,5385.437364132426
12711,5404.366491140192
12712,5416.038378547718
12713,5300.2738294025285
12714,5578.919339016645
12715,5360.4331616689715
12716,5359.038273418934
12717,5360.321341284913
12718,5363.685763257916
12719,5459.021316455761
12720,5424.899228462087
12721,5437.190922040698
12722,5491.806456925964
12723,5510.646972056367
12724,5461.462435319786
12725,5447.842495629093
12726,5460.508424759064
12727,5473.62385993218
12728,5442.227933063552
12729,5442.38113894776
12730,5423.908958271157
12731,5429.5253597025885
12732,5375.879441364544
12733,5445.535814256611
12734,5312.704483664751
12735,5282.0697494230635
12736,5379.026697253863
12737,5378.037939693166
12738,5369.739397536784
12739,5313.932254773334
12740,5351.672914434737
12741,5402.770791305376
12742,5391.789319972768
12743,5339.110289937035
12744,5351.790333556056
